job_title,required_skills,salary_usd,experience_level,industry,salary_bucket
ai software engineer,"r, java, spark, data visualization",123156.0,Se,Education,100–150K
data scientist,"tableau, docker, statistics, sql, gcp",66556.0,Se,Finance,50–100K
data engineer,"scala, java, mathematics, tableau",112129.0,Se,Healthcare,100–150K
deep learning engineer,"linux, hadoop, azure",84674.0,Se,Transportation,50–100K
ai product manager,"statistics, git, kubernetes, mlops, deep learning",141563.0,Mi,Retail,100–150K
research scientist,"r, hadoop, spark, docker",47447.0,En,Government,<50K
ml ops engineer,"gcp, azure, python",138570.0,Se,Manufacturing,100–150K
ai software engineer,"statistics, azure, sql",123183.0,Mi,Real Estate,100–150K
machine learning engineer,"hadoop, kubernetes, tableau, java",93842.0,En,Consulting,50–100K
head of ai,"scala, pytorch, statistics",81306.0,Mi,Transportation,50–100K
ai architect,"linux, nlp, tableau, tensorflow",78442.0,Se,Finance,50–100K
ai product manager,"mathematics, sql, tableau, pytorch",166876.0,Ex,Consulting,150–200K
data scientist,"git, deep learning, nlp",119579.0,Se,Transportation,100–150K
principal data scientist,"python, deep learning, kubernetes, linux, gcp",159767.0,Se,Manufacturing,150–200K
ai research scientist,"python, gcp, tableau, scala",107329.0,Se,Education,100–150K
machine learning researcher,"r, hadoop, kubernetes, python",53625.0,En,Manufacturing,50–100K
research scientist,"linux, tensorflow, mlops, gcp",73283.0,En,Education,50–100K
ai product manager,"tableau, tensorflow, pytorch, mathematics, r",173404.0,Ex,Media,150–200K
nlp engineer,"pytorch, sql, kubernetes",168553.0,Se,Education,150–200K
ai software engineer,"r, pytorch, data visualization, linux, deep learning",186974.0,Ex,Healthcare,150–200K
deep learning engineer,"pytorch, tensorflow, tableau, nlp, statistics",160442.0,Ex,Real Estate,150–200K
ai architect,"docker, kubernetes, mlops, computer vision, tableau",148733.0,Ex,Government,100–150K
data scientist,"java, sql, statistics",193841.0,Se,Transportation,150–200K
machine learning engineer,"scala, sql, hadoop, mlops, kubernetes",102337.0,Mi,Transportation,100–150K
ai consultant,"spark, nlp, scala",168777.0,Se,Energy,150–200K
machine learning researcher,"hadoop, docker, r, statistics, linux",115881.0,Mi,Technology,100–150K
computer vision engineer,"computer vision, statistics, mathematics",115941.0,Mi,Telecommunications,100–150K
computer vision engineer,"kubernetes, tensorflow, gcp, spark, sql",99304.0,Mi,Manufacturing,50–100K
ai specialist,"kubernetes, hadoop, tableau, nlp",47539.0,Mi,Energy,<50K
ai consultant,"deep learning, linux, tableau, pytorch, java",73452.0,Mi,Telecommunications,50–100K
autonomous systems engineer,"git, hadoop, gcp, java, data visualization",99902.0,En,Transportation,50–100K
data scientist,"deep learning, azure, hadoop",202828.0,Se,Real Estate,200K+
autonomous systems engineer,"hadoop, spark, gcp, linux",61327.0,En,Government,50–100K
computer vision engineer,"kubernetes, python, spark, azure, tensorflow",133432.0,Se,Government,100–150K
robotics engineer,"sql, docker, tensorflow",146127.0,Ex,Government,100–150K
research scientist,"python, scala, git",103284.0,Mi,Healthcare,100–150K
ai software engineer,"docker, kubernetes, data visualization, spark",118794.0,Ex,Finance,100–150K
ai architect,"linux, java, kubernetes",127048.0,Mi,Finance,100–150K
machine learning engineer,"python, computer vision, nlp",113898.0,Se,Finance,100–150K
machine learning researcher,"mathematics, git, tensorflow, r",64702.0,Mi,Energy,50–100K
principal data scientist,"python, sql, pytorch, r, aws",65824.0,En,Media,50–100K
ai research scientist,"docker, tableau, python",178921.0,Ex,Gaming,150–200K
deep learning engineer,"aws, linux, data visualization, nlp, deep learning",90143.0,Mi,Government,50–100K
computer vision engineer,"git, tensorflow, hadoop",221212.0,Ex,Telecommunications,200K+
ai architect,"nlp, hadoop, sql",83633.0,Mi,Gaming,50–100K
ml ops engineer,"sql, azure, statistics, python",74671.0,En,Retail,50–100K
robotics engineer,"git, pytorch, azure, hadoop",212455.0,Se,Telecommunications,200K+
ai consultant,"python, git, computer vision, linux, kubernetes",47098.0,Mi,Education,<50K
data analyst,"java, hadoop, scala, mlops",43952.0,En,Media,<50K
data analyst,"docker, kubernetes, hadoop, azure",94665.0,Se,Technology,50–100K
ai research scientist,"scala, git, mlops, azure",48713.0,En,Finance,<50K
data analyst,"scala, python, tensorflow, spark",218839.0,Se,Retail,200K+
machine learning engineer,"aws, kubernetes, sql, scala, docker",61691.0,En,Government,50–100K
ai software engineer,"python, computer vision, scala",36152.0,En,Gaming,<50K
machine learning engineer,"docker, gcp, scala, pytorch, r",47552.0,En,Media,<50K
autonomous systems engineer,"linux, pytorch, git, kubernetes",142795.0,Se,Consulting,100–150K
ai software engineer,"sql, java, statistics, linux, gcp",80488.0,En,Healthcare,50–100K
data analyst,"kubernetes, data visualization, hadoop, pytorch, deep learning",51112.0,En,Finance,50–100K
ai architect,"deep learning, sql, tableau, statistics, java",74048.0,Se,Technology,50–100K
head of ai,"r, hadoop, gcp, deep learning",115724.0,Se,Gaming,100–150K
ml ops engineer,"python, azure, mlops, hadoop",120323.0,Se,Automotive,100–150K
ai specialist,"spark, docker, statistics, deep learning",243233.0,Ex,Media,200K+
ai product manager,"java, tableau, sql",90070.0,Mi,Finance,50–100K
research scientist,"java, pytorch, hadoop",79699.0,En,Real Estate,50–100K
research scientist,"git, deep learning, data visualization, azure, java",72880.0,En,Government,50–100K
head of ai,"java, linux, nlp, kubernetes",76825.0,Mi,Automotive,50–100K
nlp engineer,"python, azure, git, computer vision",65978.0,Se,Consulting,50–100K
data analyst,"python, hadoop, statistics, mathematics",68973.0,Mi,Energy,50–100K
deep learning engineer,"java, linux, deep learning, data visualization",82894.0,Mi,Gaming,50–100K
ai product manager,"statistics, python, mlops",233784.0,Ex,Real Estate,200K+
robotics engineer,"tensorflow, git, gcp",182497.0,Se,Education,150–200K
machine learning researcher,"git, computer vision, python",127560.0,Ex,Finance,100–150K
ai consultant,"docker, r, kubernetes",77988.0,En,Media,50–100K
research scientist,"statistics, docker, computer vision",82548.0,En,Education,50–100K
ai product manager,"spark, aws, scala",104273.0,Se,Finance,100–150K
autonomous systems engineer,"gcp, statistics, nlp",164635.0,Se,Transportation,150–200K
data engineer,"scala, kubernetes, java",64933.0,Mi,Education,50–100K
ai product manager,"tensorflow, deep learning, azure, git, aws",263151.0,Ex,Government,200K+
ai research scientist,"kubernetes, scala, linux, r, azure",143266.0,Ex,Education,100–150K
principal data scientist,"git, scala, sql",135799.0,Mi,Technology,100–150K
ai research scientist,"mathematics, sql, python, deep learning",69230.0,En,Retail,50–100K
data analyst,"spark, kubernetes, linux",84363.0,Mi,Media,50–100K
nlp engineer,"java, statistics, r, tableau, computer vision",56596.0,En,Finance,50–100K
ai software engineer,"java, docker, git",85951.0,En,Automotive,50–100K
machine learning researcher,"aws, azure, git",55990.0,Mi,Retail,50–100K
ai specialist,"data visualization, linux, git",155838.0,Ex,Technology,150–200K
ai software engineer,"spark, gcp, data visualization, azure",85786.0,Mi,Real Estate,50–100K
ai specialist,"tensorflow, nlp, mathematics, tableau",55557.0,En,Media,50–100K
ai software engineer,"nlp, hadoop, tableau",82112.0,En,Automotive,50–100K
research scientist,"hadoop, python, r, nlp, tensorflow",44451.0,En,Gaming,<50K
data scientist,"git, python, computer vision, mathematics, tensorflow",58617.0,En,Real Estate,50–100K
data engineer,"linux, statistics, mlops, java, nlp",57038.0,En,Retail,50–100K
data engineer,"tableau, kubernetes, git, linux, scala",84179.0,En,Healthcare,50–100K
machine learning researcher,"tensorflow, python, aws, deep learning",97213.0,Ex,Manufacturing,50–100K
autonomous systems engineer,"gcp, git, tableau, sql",114125.0,Ex,Energy,100–150K
nlp engineer,"tensorflow, mathematics, data visualization, nlp, python",49584.0,En,Finance,<50K
data engineer,"nlp, tensorflow, mlops, gcp",258137.0,Ex,Automotive,200K+
machine learning researcher,"pytorch, linux, tensorflow, java, azure",150767.0,Ex,Automotive,150–200K
machine learning engineer,"statistics, python, git, tensorflow",163576.0,Ex,Technology,150–200K
deep learning engineer,"data visualization, deep learning, linux",100603.0,Se,Government,100–150K
data scientist,"linux, sql, aws, deep learning, pytorch",69054.0,En,Gaming,50–100K
ai consultant,"nlp, scala, sql, pytorch, java",90360.0,Mi,Media,50–100K
ai architect,"python, statistics, nlp, hadoop, r",54958.0,En,Government,50–100K
machine learning engineer,"tensorflow, computer vision, linux, gcp",142812.0,Mi,Technology,100–150K
head of ai,"mathematics, kubernetes, sql, pytorch",72055.0,Se,Healthcare,50–100K
computer vision engineer,"scala, docker, python, gcp",65789.0,En,Finance,50–100K
ai software engineer,"pytorch, tableau, java",122961.0,Se,Media,100–150K
data analyst,"python, azure, gcp",86245.0,En,Manufacturing,50–100K
ai architect,"python, kubernetes, data visualization, statistics",197460.0,Ex,Telecommunications,150–200K
computer vision engineer,"tensorflow, python, deep learning, gcp",117755.0,Ex,Retail,100–150K
ai product manager,"tensorflow, hadoop, sql, aws, spark",98127.0,Mi,Consulting,50–100K
data analyst,"java, scala, linux, data visualization, gcp",74112.0,Mi,Consulting,50–100K
machine learning researcher,"mlops, r, git",72126.0,En,Automotive,50–100K
nlp engineer,"tableau, spark, statistics",78127.0,En,Real Estate,50–100K
machine learning researcher,"statistics, nlp, python, tensorflow, git",102981.0,Mi,Finance,100–150K
principal data scientist,"spark, kubernetes, scala, linux",216062.0,Ex,Real Estate,200K+
data engineer,"mlops, python, mathematics",166730.0,Se,Real Estate,150–200K
ai consultant,"pytorch, tensorflow, gcp",107898.0,Mi,Retail,100–150K
ai specialist,"spark, mathematics, java, scala, sql",170041.0,Ex,Manufacturing,150–200K
data engineer,"docker, hadoop, data visualization, kubernetes, scala",115772.0,Mi,Retail,100–150K
research scientist,"deep learning, java, sql",107084.0,Se,Consulting,100–150K
head of ai,"tensorflow, docker, scala, git",101840.0,Se,Retail,100–150K
data engineer,"scala, java, data visualization, computer vision",132046.0,Ex,Energy,100–150K
ai research scientist,"spark, gcp, docker, tensorflow",160480.0,Se,Real Estate,150–200K
research scientist,"python, computer vision, gcp",59125.0,En,Education,50–100K
head of ai,"python, mathematics, mlops, tableau",227057.0,Ex,Telecommunications,200K+
data engineer,"tableau, sql, linux",50328.0,En,Education,50–100K
ai specialist,"r, hadoop, data visualization",104135.0,Se,Telecommunications,100–150K
autonomous systems engineer,"kubernetes, computer vision, python, azure, tensorflow",72720.0,En,Finance,50–100K
machine learning researcher,"tensorflow, gcp, python, data visualization",37815.0,En,Gaming,<50K
research scientist,"java, tensorflow, linux, azure",154688.0,Ex,Real Estate,150–200K
ai specialist,"r, statistics, sql",212449.0,Ex,Telecommunications,200K+
data analyst,"mlops, scala, statistics, spark, tableau",139754.0,Ex,Automotive,100–150K
research scientist,"spark, kubernetes, nlp, sql",103613.0,Se,Manufacturing,100–150K
ai software engineer,"sql, python, git, computer vision",170004.0,Ex,Technology,150–200K
ai specialist,"python, linux, tensorflow",87476.0,En,Technology,50–100K
machine learning engineer,"python, r, nlp, mathematics, azure",122461.0,Se,Telecommunications,100–150K
machine learning researcher,"pytorch, data visualization, tableau",292415.0,Ex,Real Estate,200K+
ai architect,"r, computer vision, java",291962.0,Ex,Technology,200K+
machine learning engineer,"tableau, sql, scala, hadoop, docker",113922.0,Ex,Telecommunications,100–150K
deep learning engineer,"statistics, data visualization, r, git, pytorch",125902.0,Se,Manufacturing,100–150K
head of ai,"sql, nlp, deep learning",75957.0,Mi,Manufacturing,50–100K
ai research scientist,"tensorflow, git, data visualization, mathematics",90640.0,En,Energy,50–100K
machine learning researcher,"python, kubernetes, hadoop, deep learning",65212.0,En,Government,50–100K
ai specialist,"hadoop, java, nlp",306077.0,Ex,Media,200K+
data analyst,"tensorflow, scala, azure, python",94553.0,Se,Finance,50–100K
ai research scientist,"kubernetes, tensorflow, azure, computer vision",77030.0,Se,Government,50–100K
research scientist,"tableau, pytorch, mathematics, azure, tensorflow",115698.0,Ex,Finance,100–150K
ml ops engineer,"python, tensorflow, mlops, hadoop",102059.0,Se,Automotive,100–150K
head of ai,"r, sql, mlops, pytorch, computer vision",180728.0,Ex,Real Estate,150–200K
data analyst,"sql, git, pytorch, computer vision",250336.0,Ex,Government,200K+
principal data scientist,"scala, spark, statistics, hadoop, aws",116759.0,Mi,Healthcare,100–150K
ai research scientist,"python, java, hadoop, deep learning, linux",49445.0,En,Healthcare,<50K
ai research scientist,"sql, pytorch, java",139490.0,Mi,Technology,100–150K
data engineer,"python, java, gcp, deep learning, kubernetes",80011.0,Mi,Media,50–100K
ai consultant,"kubernetes, mlops, statistics, aws, spark",68777.0,En,Consulting,50–100K
autonomous systems engineer,"java, r, statistics",163170.0,Ex,Media,150–200K
machine learning engineer,"gcp, scala, mlops, hadoop, spark",67710.0,Mi,Media,50–100K
ai software engineer,"r, git, aws",92210.0,En,Automotive,50–100K
head of ai,"linux, scala, statistics",133361.0,Se,Telecommunications,100–150K
ml ops engineer,"tableau, r, computer vision",61447.0,En,Transportation,50–100K
ai product manager,"hadoop, data visualization, mathematics, deep learning",119344.0,Se,Manufacturing,100–150K
deep learning engineer,"sql, mlops, azure, deep learning",300250.0,Ex,Gaming,200K+
ai software engineer,"sql, azure, statistics, linux, kubernetes",120569.0,Se,Telecommunications,100–150K
data engineer,"hadoop, tensorflow, java, git",116223.0,Se,Media,100–150K
head of ai,"tableau, spark, computer vision",125147.0,Se,Healthcare,100–150K
principal data scientist,"gcp, python, tensorflow, kubernetes, computer vision",89625.0,Se,Government,50–100K
data scientist,"scala, sql, pytorch, deep learning",159543.0,Se,Education,150–200K
ai software engineer,"statistics, python, spark, nlp, mlops",79042.0,En,Healthcare,50–100K
autonomous systems engineer,"mlops, nlp, aws",92386.0,Mi,Gaming,50–100K
autonomous systems engineer,"tensorflow, pytorch, mathematics",62678.0,En,Media,50–100K
ai specialist,"linux, r, kubernetes, data visualization, pytorch",62726.0,En,Government,50–100K
principal data scientist,"linux, java, deep learning, pytorch, docker",81375.0,Mi,Manufacturing,50–100K
